generation,Alakazam Dudunsparce,Ceruledge,Charizard Noctowl,Charizard Pidgeot,Crustle,Cynthia's Garchomp,Dragapult Charizard,Dragapult Dusknoir,Dragonite Eelektrik,Festival Lead,Flareon Noctowl,Froslass Munkidori,Gardevoir,Gardevoir Jellicent,Gholdengo Lunatone,Greninja,Grimmsnarl Froslass,Iron Hands Magneton,Joltik Box,Kangaskhan Bouffalant,Lucario Hariyama,Mega Absol Box,Mega Venusaur,N's Zoroark,Ogerpon Meganium,Raging Bolt Ogerpon,Rocket's Honchkrow,Rocket's Mewtwo,Tera Box
109,0.02293442299674011,4.144121964497841e-12,0.19326483406154382,2.5855511226896332e-09,0.17869703852284188,4.787475181782116e-05,6.83089590787052e-08,0.022867949650319262,7.549569863751736e-27,2.6654071529371315e-09,1.6521986907485343e-10,0.00016560704005248036,0.2747139791369122,0.0006533511912356315,0.006164535147666196,0.034111568341493766,0.06557021245409478,2.0690103809707636e-15,5.165077741858673e-09,0.1592792654330011,0.013647298227868967,0.0002604719327071153,0.01842684886319692,0.0008533767058315066,6.647433266103166e-06,0.008143280924918698,6.089678262560053e-05,1.021128190106712e-19,0.00013046150750499518
110,0.021592226655701808,3.067964803508756e-12,0.1974797123032608,2.2923963160088327e-09,0.1590445160630818,4.1888978748934495e-05,5.852432356860598e-08,0.023042907915353385,3.741694355580669e-27,2.6201727909568617e-09,1.1645132284691595e-10,0.00017192424562539803,0.30477759924362796,0.0006770520800490606,0.00578939517352961,0.027942018341962572,0.06496984127047421,1.7227203429229289e-15,4.100199653954132e-09,0.1555650663858821,0.011882448278415053,0.0002479291060000284,0.01819690030014135,0.0008263637234817757,5.227279944704656e-06,0.007562046376501625,6.466123007053251e-05,7.172982943603442e-20,0.00012020739153397387
111,0.019993484303388636,2.2872854839260655e-12,0.20242575537983074,2.0362611870991002e-09,0.1374114918623371,3.590600096908738e-05,5.056607170825996e-08,0.023115122881091653,1.8955936768933966e-27,2.532433123183776e-09,8.286209561294136e-11,0.00017832129829084797,0.3330659369382682,0.0006867628973335374,0.005482290791061255,0.023046719700618477,0.06490264605805018,1.4418936637438735e-15,3.339852404957196e-09,0.15337340893151855,0.010100069592268699,0.00023808918786303627,0.01796732810984416,0.0008006324959659713,4.115500660112891e-06,0.006994291357751511,6.727678502622938e-05,4.853074731407653e-20,0.00011029136809275072
112,0.018217389872913405,1.7188029028063586e-12,0.20812643716397602,1.8105582637184795e-09,0.11549464165572555,3.0179044396417857e-05,4.405154119706079e-08,0.023082491783690155,9.831668954022284e-28,2.4004820761875206e-09,5.970380940320984e-11,0.00018453364874885085,0.3579593349579884,0.00068083562717652,0.005237034043857402,0.019200224443737757,0.06536983029294174,1.2108322813673357e-15,2.7921589821850993e-09,0.1526373447319305,0.008401837783668587,0.00023061585312100284,0.017748069187307355,0.0007761393567771802,3.2541533899768534e-06,0.006450475316999844,6.840563002151526e-05,3.1549807065144925e-20,0.00010087433546758867
113,0.01635846815896614,1.301853112337389e-12,0.21455345472587872,1.6099666092088803e-09,0.09475929254737334,2.4925089530527265e-05,3.866586510771391e-08,0.022954461504298557,5.21968994299138e-28,2.2295533450719526e-09,4.363148937575433e-11,0.00019031595795087003,0.3781462080449495,0.000659561487714149,0.005045744617420598,0.016185858959482158,0.06635700358212888,1.0179570607693845e-15,2.3921277472068325e-09,0.15327109326992877,0.0068649868673027956,0.00022515163306128816,0.017550105633942163,0.000752787306282253,2.5909194034894955e-06,0.005937984067874655,6.791096684004001e-05,1.9707831691254693e-20,9.204971722395668e-05
114,0.014510470527579786,9.93115340517304e-13,0.22162661488315183,1.4302515269717022e-09,0.07623736475204425,2.0292816461836942e-05,3.4155678813930855e-08,0.02274982910925409,2.8322898199873577e-28,2.0302190361490374e-09,3.2356235447950985e-11,0.00019545166886269035,0.3928219136462375,0.0006250545441382056,0.004899737364245057,0.013816498073326551,0.0678366431311427,8.547960618765571e-16,2.0942177248026938e-09,0.15517515562781978,0.005535122958911583,0.00022133122786663798,0.01738477311656709,0.0007304410098769311,2.081516618606016e-06,0.005461443994063229,6.58818107529495e-05,1.185713059496742e-20,8.385847736137506e-05
115,0.012752079507972866,7.620725897953186e-13,0.22922049301041783,1.2681202146070958e-09,0.06046120943984516,1.6350121408053865e-05,3.0322249016489463e-08,0.022492908368428113,1.5670107751430714e-28,1.815548277639537e-09,2.433993306054604e-11,0.0001997571352079474,0.4017475326500296,0.0005806575646531425,0.004790324906732533,0.011941179473577916,0.06977196500292755,7.152457746854338e-16,1.86668538778587e-09,0.15824396235208213,0.004426884596484545,0.00021879772618201522,0.017263148391718566,0.0007089458450371361,1.6901324853286703e-06,0.005023182806678261,6.259053375716594e-05,6.901058263740521e-21,7.630513666864645e-05
116,0.011138603743240862,5.873706009068605e-13,0.23717533202495056,1.1210839397717242e-09,0.047525398644250406,1.3092130835348114e-05,2.7013821971304826e-08,0.022209295683646022,8.815644737591029e-29,1.5981951526521524e-09,1.8557655434609617e-11,0.0002030814204486215,0.40517211875431136,0.0005301449751500704,0.004709439476105785,0.01044346061987739,0.07212113378447031,5.949920983403993e-16,1.6874734370586512e-09,0.1623741793278539,0.0035307492811685252,0.0002172177198671313,0.017195665532925675,0.0006881454578842957,1.3887033627323371e-06,0.004623741841072691,5.8407976422353086e-05,3.907511737239326e-21,6.937146243565551e-05
117,0.00970062621627648,4.5405643668047596e-13,0.24530911337571115,9.873147747777114e-10,0.03722139408273143,1.0462181717026023e-05,2.4117445191928014e-08,0.021922375395672784,5.029201735161266e-29,1.3883821513231755e-09,1.4326451802497766e-11,0.00020530423238609427,0.40367634797250035,0.0004770293335267535,0.004650024922430248,0.009236038508728318,0.07484075729744263,4.910310656757801e-16,1.5412988774984698e-09,0.16747163386518846,0.0028224048009267313,0.00021629208349717495,0.01719200525511283,0.0006678943508815855,1.1556917108518536e-06,0.004262370342053893,5.371547527467591e-05,2.165717259172991e-21,6.302656700847276e-05
118,0.008447767556125071,3.5157753998613283e-13,0.253428442738493,8.65499369721247e-10,0.029181746730553213,8.37576636092526e-06,2.155084722065066e-08,0.021651145078023494,2.9022413304522207e-29,1.1930940845892388e-09,1.1188120269022953e-11,0.0002063342703834803,0.39800679482513873,0.0004241443534509468,0.004606205882451502,0.008254458848691233,0.07788802558287718,4.0126662401517133e-16,1.4176150768199413e-09,0.17345561089341632,0.0022713657993936316,0.00021576112478260663,0.017261222487194715,0.0006480646687622405,9.74777261320081e-07,0.003937457329177587,4.884270302336385e-05,1.1819837783046098e-21,5.723354584348764e-05
119,0.007374716023192427,2.7238427459460475e-13,0.26133721287879846,7.546992979100115e-10,0.022992943915318295,6.7402782511898875e-06,1.9255007316745034e-08,0.0214093386116125,1.6905959502869204e-29,1.0162321012862933e-09,8.831583825089469e-12,0.00020610908257699957,0.3889462287295423,0.0003735114331896248,0.00457328424874527,0.007451374765040278,0.08122139258559752,3.241823216055988e-16,1.309190428344989e-09,0.18026034589883902,0.0018470796058354779,0.00021540474292132636,0.01741204016991623,0.000628548305534875,8.336763838783424e-07,0.003646879932862563,4.4039328284462267e-05,6.386280651783643e-22,5.195344332371266e-05
120,0.006467219055788764,2.1098070236955567e-13,0.26884313678282584,6.542275195715353e-10,0.01826482696693131,5.467865427868732e-06,1.7187852637342322e-08,0.021205477031121824,9.923373646536341e-30,8.592678622127136e-10,7.0424937508518425e-12,0.000204596303941233,0.37723346150919523,0.0003264002801170999,0.004547629415960804,0.006791911764803741,0.08480009251852677,2.585888138051563e-16,1.2111174075604199e-09,0.18783430361820042,0.0015223152193477156,0.00021503929318673353,0.017653236725388318,0.0006092561900915883,7.231678755587123e-07,0.0033882657389677734,3.947319348294399e-05,3.4313093100395224e-22,4.714743909939969e-05
121,0.005706837088431409,1.6329114352626363e-13,0.27576279574684653,5.635468419488034e-10,0.014663130878559718,4.48194538609969e-06,1.531924344077538e-08,0.021043416211805156,5.8610258970681684e-30,7.220121699026191e-10,5.67077650242387e-12,0.00020179543472070583,0.3635252952891461,0.0002834800689317649,0.004526521369371273,0.006250191670455098,0.08858293458479523,2.0344607256898808e-16,1.1201216104221634e-09,0.1961380868672518,0.0012744755705782897,0.0002145129529247297,0.017994074313796644,0.0005901163956887904,6.363289643519258e-07,0.003159178607397621,3.524297259388471e-05,1.839946709972609e-22,4.2777971596517346e-05
122,0.0050741757214209015,1.2624029210482174e-13,0.2819258821555389,4.82192155440778e-10,0.01191786132479313,3.719264488153962e-06,1.3627182404963668e-08,0.020923063721382595,3.479184619057915e-30,6.032827493635087e-10,4.60970324682922e-12,0.00019773916320008043,0.34838604491302294,0.0002449870912188267,0.004507987023711964,0.0058068442810682575,0.09252679063893456,1.5775370182533926e-16,1.0340795704910437e-09,0.20514170888968705,0.0010856523177141598,0.00021370092050112204,0.01844473920880121,0.0005710721214627915,5.679534356565313e-07,0.0029572427763420225,3.1395487173478384e-05,9.873638195805168e-23,3.8809274629326943e-05
123,0.004550805098646777,9.747363592323177e-14,0.28717908426976624,4.097152940865669e-10,0.009818897208568319,3.129400717286935e-06,1.2095062203384153e-08,0.02084107847619501,2.073729419633354e-30,5.0139790757943e-10,3.782266684672749e-12,0.00019249342868081758,0.332291574652795,0.00021087087837488858,0.004490651450162437,0.005447276484074204,0.09658508652798346,1.2049802503115561e-16,9.516811801087054e-10,0.2148217101732473,0.0009420769391107309,0.00021250119304752515,0.019016785422602826,0.0005520800254382234,5.141155726585818e-07,0.002780220651066478,2.794203646101156e-05,5.313137967601496e-23,3.5207605752336004e-05
124,0.004120231111975881,7.516850982302457e-14,0.2913897746409961,3.4564979178860766e-10,0.008206475738859355,2.673098718380314e-06,1.0709731228916204e-08,0.020791479837453337,1.2400598563672238e-30,4.145023433916467e-10,3.132185583875593e-12,0.000186155751801091,0.3156390806642596,0.00018090644643541795,0.004473612057279639,0.0051604883457979965,0.10070650380095457,9.0641800258215e-17,8.721915584248381e-10,0.2251583598039018,0.0008333782949528181,0.0002108312053283995,0.019723585509709245,0.0005331090090101012,4.7184603180692295e-07,0.0026260576986136797,2.4871476319813886e-05,2.871030452791686e-23,3.194131631855182e-05
125,0.0037682604840751674,5.79033998623382e-14,0.29444943699034304,2.8949217351769355e-10,0.006960800884450559,2.320275364788124e-06,9.460174356028241e-09,0.020766162022771893,7.434316312961813e-31,3.407616460740918e-10,2.617862027875569e-12,0.0001788517048535315,0.2987578327002028,0.0001547738102047776,0.004456336037722684,0.004938272001976877,0.1048340235417872,6.714169413619654e-17,7.952808681382151e-10,0.23613301083646737,0.000751859471058226,0.00020862533145117606,0.020580799190294954,0.0005141393605164863,4.388917086702457e-07,0.0024929050060194446,2.2159729962180646e-05,1.5593183887778008e-23,2.8980840383428466e-05
126,0.003483017860549115,4.456492906744976e-14,0.29627663214187494,2.4069629440455325e-10,0.005992709765826823,2.048124029736192e-06,8.33664270153903e-09,0.020755343209475217,4.465537709480483e-31,2.784654689664495e-10,2.2082487319870505e-12,0.00017072969562298825,0.2819187993679717,0.000132111034167553,0.004438577995791344,0.004774676192351862,0.10890439895790084,4.8979766829897625e-17,7.209004322540843e-10,0.2477255804160763,0.0006918817778135821,0.00020583312123793445,0.021606872960900685,0.0004951621014197492,4.135378563242593e-07,0.0023791272630291497,1.977625509398512e-05,8.51670123843509e-24,2.6298642052325397e-05
127,0.003254787161278781,3.4279647670526734e-14,0.29681925615520544,1.986773491872253e-10,0.005236031611425003,1.8394928891575287e-06,7.33010510939497e-09,0.020747989104279798,2.6859269961014703e-31,2.2607227029297205e-10,1.879973700915817e-12,0.00016195446791119475,0.26534260567812484,0.00011254782703843962,0.0044203138782196545,0.004665657597716616,0.11284811797541004,3.519774324164686e-17,6.491905270766593e-10,0.2599120799171657,0.000649377012584972,0.00020241810868971792,0.02282358380027927,0.0004761783849693432,3.9447603906811643e-07,0.0022833015939822273,1.7688208362818343e-05,4.678941456573302e-24,2.3869142468235886e-05
128,0.0030757824899054474,2.6362600564572323e-14,0.2960558637444552,1.6282240756088133e-10,0.0046416464559235595,1.6815769893472973e-06,6.431926727810719e-09,0.0207322478758686,1.6168816768109675e-31,1.822193619916448e-10,1.6153083078248696e-12,0.00015269986700301946,0.24920598274304248,9.572566079181842e-05,0.004401687807586878,0.004608868367386393,0.11658990059004222,2.4926183461226414e-17,5.804101415228513e-10,0.2726621090538629,0.0006214789863121593,0.00019835704424656957,0.024256638352041792,0.00045719883436262247,3.807057020006551e-07,0.002204210859848358,1.586298706051529e-05,2.585633463493855e-24,2.166863854788363e-05
129,0.0029399081788935503,2.0277638569460587e-14,0.2939958956795231,1.32504660262116e-10,0.004173003582592563,1.564900981542949e-06,5.6337049007590925e-09,0.02069592319314003,9.73693783202928e-32,1.4571413831770658e-10,1.400711710904955e-12,0.0001431414740814987,0.23364710886694567,8.130894452608422e-05,0.004382969339289728,0.004603549073714837,0.12004975993318938,1.7404168501135444e-17,5.148823518986379e-10,0.28593623724991807,0.0006062550400718356,0.00019363943391081278,0.025936335855461304,0.0004382427525608058,3.714603165472847e-07,0.0021408337111072963,1.4269680868182376e-05,1.43702605581875e-24,1.9675220680036924e-05
130,0.0028425388327945125,1.5606264344647025e-14,0.2906787399477915,1.070989816627072e-10,0.0038028012503074403,1.4825464693783073e-06,4.927210709257943e-09,0.02062699803032958,5.863323099881362e-32,1.1551654617590854e-10,1.225775881842628e-12,0.00013344968495460714,0.21877024286523603,6.899046265163226e-05,0.004364519591223189,0.004650510159204785,0.12314463584794358,1.1988203735386658e-17,4.52951205676167e-10,0.299683217599147,0.0006025173711159999,0.00018826729813873564,0.027898298382891363,0.00041933717753020255,3.6615141808278237e-07,0.0020923326851764006,1.2879818105982217e-05,8.030297885925461e-25,1.786869355114173e-05
131,0.002780333313199065,1.2022908006433974e-14,0.28617165553627494,8.599691180620132e-11,0.0035105516592631855,1.429574409616195e-06,4.304397658006177e-09,0.02051420595739228,3.529242329606166e-32,9.071888611514803e-11,1.0824533387056121e-12,0.00012378371076879886,0.2046499537270506,5.8493256262952716e-05,0.004346765435607263,0.004752194837633108,0.1257905826918152,8.151320364779786e-18,3.949474811763265e-10,0.31383700937044784,0.0006096967619493041,0.00018225508216986432,0.03018426501800392,0.00040051578981734385,3.64325575116049e-07,0.002058040902689153,1.1667670403212814e-05,4.510618501483946e-25,1.6230502111727934e-05
132,0.0027510871975683394,9.275195931567977e-15,0.2805666806305913,6.861969928720474e-11,0.0032808041395851807,1.4025975553043271e-06,3.757448826377742e-09,0.020347630562792013,2.1227461311080786e-32,7.052642104226833e-11,9.644869991961785e-13,0.00011428683526268842,0.1913351313962719,4.957038274794167e-05,0.004330181437928849,0.004912823960548675,0.12790545857941574,5.474681272911342e-18,3.4116165289789394e-10,0.328313622254742,0.0006277649735112779,0.00017562965377172502,0.032842936532644605,0.0003818177027262898,3.6563057955726907e-07,0.0020374473389466754,1.0610290969767013e-05,2.5459058890681127e-25,1.4743663109845436e-05
133,0.002753623302247816,7.168184672373512e-15,0.27397672342149965,5.442857851748604e-11,0.0031018508472260564,1.3994646812596963e-06,3.2788414430798408e-09,0.020119299307794946,1.2755056459612766e-32,5.4240579636638224e-11,8.669861631839484e-13,0.00010508310181008721,0.1788528585405374,4.200347602799271e-05,0.004315279492743827,0.005138629696851384,0.12941202256426348,3.634454540754665e-18,2.918230320086295e-10,0.34300783852868083,0.0006571953847718325,0.00016843031524088235,0.03593084264052633,0.000363286179591814,3.697880500585889e-07,0.0020301801659045678,9.687399857532009e-06,1.443539808007775e-25,1.3392701484635687e-05
134,0.0027877173850292918,5.5517874735303875e-15,0.26653108702397843,4.2931932915856414e-11,0.0029647836227712165,1.419024507488443e-06,2.8614139963556883e-09,0.019823727499241984,7.65511874414051e-33,4.124544942450138e-11,7.861091601652339e-13,9.627544952594843e-05,0.167212147393031,3.560068701763811e-05,0.004302606185069406,0.0054381907857602415,0.13024130212264257,2.3865337792715776e-18,2.470844907705062e-10,0.3577899175786143,0.0006989539258797803,0.000160708738203404,0.039513183475456896,0.00034496732929807693,3.765702927635691e-07,0.002035987232011232,8.881188025989034e-06,8.220616863721588e-26,1.2163590174844422e-05
135,0.002854054853646616,4.310787811234675e-15,0.2583707072947788,3.368938269484897e-11,0.002862805902216574,1.4609416364355428e-06,2.498426014089481e-09,0.019458363113019506,4.588336945833549e-33,3.099755003852912e-11,7.188245032262007e-13,8.79451904545596e-05,0.15640750124421313,3.019435971749088e-05,0.0042927478518568684,0.00582288816018595,0.1303360499568805,1.551134891823295e-18,2.0701248443603092e-10,0.3725024404305683,0.0007545137305397021,0.0001525287089468725,0.043664568755013865,0.000326908832078123,3.8577974257329336e-07,0.0020547123474771918,8.17608468926439e-06,4.7013768952639017e-26,1.1043691488975587e-05
136,0.0029542133755652475,3.3569504159657758e-15,0.24964338366563568,2.6313112995261933e-11,0.0027907303049278073,1.5255390079569234e-06,2.183604699599897e-09,0.019023885317152055,2.7464679815679592e-33,2.3018436072444255e-11,6.627302457353144e-13,8.015263032406394e-05,0.14642224251436714,2.5638654471586566e-05,0.004286343177589548,0.00630750626776699,0.12965407193956927,9.986278700651208e-19,1.715822752198902e-10,0.3869575095609594,0.0008258870429383731,0.00014396555669977628,0.04846954019321941,0.0003091587443340059,3.9722967588182324e-07,0.002086265667844192,7.558514735582169e-06,2.700280352905104e-26,1.0021698031530207e-05
137,0.0030906651436641854,2.6228269097891046e-15,0.24049926098052754,2.046692413261418e-11,0.002744612307469098,1.613641305955706e-06,1.911175763223181e-09,0.01852431920644278,1.6418259471734762e-33,1.6889432947306222e-11,6.15916764184767e-13,7.293858614315609e-05,0.13723155131665613,2.1807239224012923e-05,0.004284102966441918,0.00691101265118022,0.12817118299195596,6.373396822531859e-19,1.4067833170155643e-10,0.4009345804585682,0.0009156665080870852,0.00013510513559561132,0.05402271325165425,0.0002917644249046714,4.1072519741096585e-07,0.0021305861422354325,7.016661704068077e-06,1.557942003120301e-26,9.087571213474862e-06
138,0.0032667907705599647,2.056922260136193e-15,0.2310867790616875,1.5863554174106908e-11,0.0027214848614095124,1.7263916881755838e-06,1.6758781086910827e-09,0.01796694570787596,9.803191970451794e-34,1.2247720292516284e-11,5.768621193267973e-13,6.632654099136808e-05,0.1288051723546809,1.8591113562127857e-05,0.0042868365116966066,0.007657556309700562,0.1258835407845706,4.035789740105779e-19,1.1409980547555891e-10,0.41417926472654,0.0010270647055664712,0.0001260422498247945,0.06042831193769406,0.000274771616624401,4.2604381094446595e-07,0.0021875937726623983,6.540244641709139e-06,9.033159361253211e-27,8.23247554386031e-06
139,0.0034868939991522423,1.6199458390303858e-15,0.22154925200150474,1.2260817140020696e-11,0.002719169322028203,1.8650108749258987e-06,1.4729636007010967e-09,0.017362006804941873,5.847742773904019e-34,8.783018072416118e-12,5.443519603645098e-13,6.0325191595546085e-05,0.12110976720795533,1.5896596525243703e-05,0.004295483738539726,0.008577733792941404,0.12280912333790714,2.5380859525927965e-19,9.157076924951926e-11,0.42640350759472284,0.001163935250337085,0.00011687845454169156,0.0677987950467677,0.0002582237066569844,4.4291523807676213e-07,0.00225712942181066,6.120312656308422e-06,5.267036687671965e-27,7.448707178187352e-06
140,0.0037562023194513488,1.2819199909348244e-15,0.21202217751780894,9.457042757399443e-12,0.0027361457274501675,2.0304645360457927e-06,1.2981840683128017e-09,0.01672222909804491,3.4859436652148806e-34,6.2342717864674444e-12,5.17417958271372e-13,5.4931178062425915e-05,0.11411090854252658,1.364348940597264e-05,0.004311152022853926,0.009710180165303539,0.11898815883753869,1.5871051724247032e-19,7.275456126480392e-11,0.4372876017210668,0.0013307506645982069,0.00010771923184631757,0.07625218650921238,0.00024216117744944648,4.610006026673496e-07,0.0023388802713492814,5.749058158783336e-06,3.0912912170321612e-27,6.729615584940195e-06
141,0.004080832955436429,1.0199611066909453e-15,0.20263131493762412,7.28621897857157e-12,0.002771471149371001,2.223004866621898e-06,1.1477681190702339e-09,0.01606220971532564,2.0774604526748242e-34,4.385938233034378e-12,4.9529020616685e-13,5.0131828292230815e-05,0.10777472937412304,1.1763413744685848e-05,0.004335156264979133,0.011103548472468326,0.11448238418428013,9.881400617403683e-20,5.727118261415626e-11,0.4464845477612509,0.0015325016122029731,9.867062551635821e-05,0.08590763319959938,0.00022662124789848818,4.798717003267775e-07,0.0024322899983883796,5.4196480308907455e-06,1.8284940754053712e-27,6.069517692886958e-06
142,0.004467696513903287,8.165840523244624e-16,0.19349151490699523,5.6131449129296166e-12,0.0028247391732809587,2.4415598894461595e-06,1.0183903859782986e-09,0.015397724346017971,1.2383138836408738e-34,3.0637005612776523e-12,4.773600599548344e-13,4.590779461873682e-05,0.10206925267740412,1.0198318978788591e-05,0.004369060381501825,0.012818943482895983,0.10937309908802527,6.135421466359955e-20,4.471633133218045e-11,0.4536272997746544,0.0017744700421241108,8.983550854661646e-05,0.09687863441028717,0.00021163769238346987,4.989918569763806e-07,0.0025364545889905855,5.126070881343035e-06,1.0916634648396731e-27,5.463604502058382e-06
143,0.0049243022443877195,6.58410968323424e-16,0.18470624004442657,4.328812320168108e-12,0.002896077069225773,2.6829661110364855e-06,9.071356287176451e-10,0.01474502515686555,7.386739196172636e-35,2.129649023241968e-12,4.631506166479401e-13,4.223550165551905e-05,0.0969654341129238,8.899151570106098e-06,0.004414717796242107,0.014932868714255382,0.10375808688374022,3.8063109602318044e-20,3.468043444298888e-11,0.45833942252369725,0.0020618181928509735,8.130973826658781e-05,0.10926334185166219,0.0001972408147560237,5.1770084954641e-07,0.0026500077489606277,4.862997948545169e-06,6.590421927995978e-28,4.9078408661172375e-06
144,0.005458420395362312,5.351904773081808e-16,0.17636768697908609,3.34615598993651e-12,0.0029861803195626673,2.9410848170464915e-06,8.114597682048819e-10,0.014120195348915893,4.412303416966485e-35,1.4771186601409279e-12,4.522925131295226e-13,3.908935863306877e-05,0.09243795402319206,7.824676529793934e-06,0.00447430764351323,0.01754072263442295,0.09774758002954863,2.364541068415927e-20,2.676603878865944e-11,0.46024961013681276,0.0023989320200541895,7.317850792882435e-05,0.12313135439226311,0.0001834575461649055,5.352074509126571e-07,0.002771004337319054,4.625654978036709e-06,4.031536305691732e-28,4.398859942612239e-06
145,0.006077550651318562,4.390537943984824e-16,0.16855740792203144,2.596250515427223e-12,0.0030963872918521955,3.20591625406088e-06,7.29149534385839e-10,0.0135386173813217,2.640921349386794e-35,1.0254586737188101e-12,4.4450302323488074e-13,3.644371456471609e-05,0.08846579521417343,6.940442266949553e-06,0.004550362060589894,0.020760828732798275,0.09145954346199509,1.4745048194479826e-20,2.0602173371848594e-11,0.45901033030894045,0.0027884708793849762,6.551321701345065e-05,0.13850658013578301,0.00017031163035716165,5.50594198341529e-07,0.002896816134188378,4.409702553214837e-06,2.504730148588697e-28,3.933854596304904e-06
146,0.006788144567825525,3.639507316060652e-16,0.16134733334177068,2.024983469748904e-12,0.0032288004239668525,3.462928447019068e-06,6.582820151898763e-10,0.013014595038393237,1.584964327263121e-35,7.150195548059473e-13,4.3956656960822584e-13,3.427454905035382e-05,0.08503264170322221,6.217880138962756e-06,0.004645777892295504,0.024738887211214713,0.08501461859284871,9.255229568224625e-21,1.5854762293419912e-11,0.45432051183901784,0.003230118006299559,5.836914773396935e-05,0.15534607684116875,0.00015782385791353242,5.6283964778767e-07,0.003024061069987118,4.211122987546493e-06,1.58434713693738e-28,3.510468753474987e-06
147,0.00759453930203625,3.052217265766557e-16,0.15480111387565543,1.59020131071773e-12,0.0033864648402463352,3.692930410342213e-06,5.97185058252879e-10,0.01256114808504906,9.544403000202589e-36,5.025976079843123e-13,4.3731477732999887e-13,3.256089425573215e-05,0.08212713195918299,5.6335307483373034e-06,0.0047638030598788,0.02965256792444625,0.07853110340337427,5.864595855673426e-21,1.2232750732785354e-11,0.44595162997968735,0.003719111368190654,5.17841547106724e-05,0.17351538460546206,0.0001460123112769291,5.708631734172309e-07,0.0031485934948099854,4.02611318648472e-06,1.0228896099868948e-28,3.1266922705266696e-06
148,0.008497585979737252,2.5927237138209987e-16,0.14897572545933438,1.259302113518545e-12,0.003573621480718903,3.8728969175999665e-06,5.443992348283331e-10,0.012189975148544965,5.770463523498217e-36,3.574959431586729e-13,4.3760411694955216e-13,3.128597311986848e-05,0.07974299950972565,5.168389830737729e-06,0.004907983483282673,0.035715690663297835,0.07212033381950901,3.762782880104359e-21,9.49018017719679e-12,0.43377573005435316,0.004244766819226229,4.57784609871672e-05,0.19276179656773482,0.00013489258459368193,5.735956876925835e-07,0.003265586809071497,3.85098513812285e-06,6.757053131193972e-29,2.7807632447187534e-06
149,0.009493004911274926,2.2332497632525347e-16,0.14392331218886997,1.0072359175568624e-12,0.003796060410066522,3.978116257904273e-06,4.986419612368598e-10,0.011911558390000458,3.5044969721652296e-36,2.582714010337219e-13,4.402890863915017e-13,3.0438013207406366e-05,0.07787913522203048,4.807367513112341e-06,0.005082050705497513,0.04318101831399227,0.06588277931007275,2.4518798922094727e-21,7.424898054870761e-12,0.4177928962816942,0.0047893689739438045,4.035552661849216e-05,0.21268829713843687,0.0001244779454709481,5.700759216703594e-07,0.0033697374402991568,3.6820792334919256e-06,4.577270301633435e-29,2.471081825176235e-06
150,0.010569575200031643,1.9522792094601346e-16,0.1396932714495802,8.148667419478205e-13,0.004061611996920492,3.985793525318973e-06,4.5877441916942614e-10,0.01173536461766047,2.1386528455873503e-36,1.9015828921878192e-13,4.451889031801836e-13,3.0010652953652023e-05,0.07653960948249461,4.53885581207431e-06,0.005289723673675992,0.052340079764413155,0.05990507947078879,1.6271700441225838e-21,5.87484127922981e-12,0.39815457017383743,0.00532794771420965,3.550383881560093e-05,0.23273246903286726,0.00011477940925188838,5.595659183472154e-07,0.0034556070009326666,3.5157007546466136e-06,3.1855864006906007e-29,2.1961394564334924e-06
151,0.011707365566626642,1.733083044348585e-16,0.13633460918636,6.676482365253842e-13,0.004380830330986313,3.879752943901834e-06,4.2377214811945486e-10,0.011670083246434381,1.311589442491208e-36,1.4310372442082248e-13,4.520460726453534e-13,3.0002797296352402e-05,0.07573369784638906,4.354400469154764e-06,0.005534391940010482,0.06351762351974596,0.054258141705848556,1.1025411378697262e-21,4.712882792578663e-12,0.3751782613284122,0.0058294871682394766,3.119938494887043e-05,0.25215632649527236,0.00010580570031519472,5.416717739493391e-07,0.0035180949644570882,3.3480966422655457e-06,2.280836481421727e-29,1.954467079812415e-06
152,0.012876323964492302,1.5625704619853783e-16,0.13389860173849827,5.545659855177085e-13,0.004767945837798319,3.655224964358452e-06,3.927006063317597e-10,0.011723833184386618,8.08182158108881e-37,1.1031863594474454e-13,4.604763719802051e-13,3.041770849965411e-05,0.0754759568155708,4.248474419776243e-06,0.005818645077562325,0.07705732862312632,0.04899630909180735,7.643025236432608e-22,3.84111591942396e-12,0.3493490230533652,0.006259920269192394,2.740852375375299e-05,0.27005438396817,9.75630795961352e-05,5.164482372992786e-07,0.003552998416398919,3.175497398158067e-06,1.6812167419069107e-29,1.7446050950026033e-06
153,0.014035641192790636,1.4303840160840598e-16,0.13244178313897723,4.673025453490704e-13,0.005242193398697409,3.3221506205627583e-06,3.646975640592113e-10,0.01190427014848812,5.000644075448006e-37,8.723958443108617e-14,4.699123082590406e-13,3.1261053410741464e-05,0.07578638985869329,4.218350926104418e-06,0.006143620131680856,0.09329446613950645,0.044157507742130786,5.428343468537309e-22,3.1852414973900722e-12,0.3213040471200042,0.0065867854304980525,2.4090968152569373e-05,0.2853877285953353,9.005502339104513e-05,4.844615422315987e-07,0.003557575373848707,2.9942555959989325e-06,1.275696523757275e-29,1.5650968023889392e-06
